name,noise_index,length,total_intensity,max_den,recoil_angle,int_mean,int_skew,int_kurt,int_std
16.104keV_C_2.226cm_3839_gem_out.npy,4,82.7434589559803,29579.504150390632,0.0358260416485626,22.94591604424683,1971.966943359376,1.1099145696693002,-0.209340248441205,2610.123075042486
16.191keV_C_1.738cm_6269_gem_out.npy,171,112.11353372561426,40059.49829101563,0.0239425449882931,32.66473951969588,2670.6332194010424,1.2689081456171811,0.0778394043046564,3901.4000375454384
16.274keV_C_1.627cm_7473_gem_out.npy,44,98.12463729586187,55179.030761718765,0.0211013364492994,73.99894760249224,3678.60205078125,1.0840768790166837,-0.3652394625021249,4888.8425777364855
16.279keV_C_1.530cm_4311_gem_out.npy,180,107.4802307403552,34821.56323242189,0.0276657321756711,76.43763943541053,2321.4375488281244,1.194530616371366,-0.0845255170904897,3025.566588760528
16.295keV_C_0.880cm_3900_gem_out.npy,152,81.13089560840695,46627.15307617189,0.0154906567027933,7.394963453691542,3108.476871744792,1.245413389086942,0.0046639591712769,4463.310933890292
16.306keV_C_0.891cm_4026_gem_out.npy,65,105.2114273472442,41755.04199218751,0.0185402655738911,11.183519604100544,2783.669466145834,1.2786759682807554,0.1166869370874068,3846.552843165924
16.358keV_C_2.388cm_3618_gem_out.npy,17,105.26590668925584,47527.91186523438,0.0244231721249365,89.03644829774908,3168.5274576822926,1.0952101850002671,-0.2847565592301002,4123.292543238561
16.388keV_C_1.388cm_4331_gem_out.npy,124,80.13876853447539,29546.548828125004,0.0283362573811953,0.600390143968142,1969.7699218750008,1.1428733294812483,-0.2434398725548785,2685.8580797621216
16.484keV_C_1.470cm_7544_gem_out.npy,5,88.12774818409923,36790.85034179688,0.0226166703332514,65.170202378333,2452.723356119792,1.123326347752487,-0.2561501957555729,3454.499436206653
16.498keV_C_2.416cm_8468_gem_out.npy,171,99.47640702978548,39585.79370117188,0.0297455122177244,46.972465258073264,2639.205733585656,1.1285113293219005,-0.2369848021406202,3810.253609876997
16.507keV_C_1.488cm_4530_gem_out.npy,121,103.79192860933092,51719.54809570313,0.0210579743605422,19.83627197754227,3447.969873046876,1.2157077130968434,0.0144795460410054,4634.460879599795
16.555keV_C_2.129cm_9333_gem_out.npy,16,81.51455221138262,18790.66381835938,0.0437975077889031,5.070712609848503,1252.710921223959,1.351834760270904,0.3534178478385987,2265.970614564564
16.635keV_C_0.636cm_861_gem_out.npy,182,81.95635694956458,39161.666015625015,0.0179357688862332,17.33396705513139,2610.7777343750004,1.0782612369608202,-0.4048631510896952,3543.799231552954
16.672keV_C_0.986cm_9166_gem_out.npy,142,57.420863417015525,32866.84008789063,0.0202659478424555,0.5203183323631501,2191.122672526043,1.239417296724097,0.0023366754029874,3378.2027520283427
16.682keV_C_2.223cm_2528_gem_out.npy,152,100.0977300219918,31698.733398437504,0.0319797783454734,79.65254287764755,2113.248893229169,1.2252919258004176,-0.1062159030861393,2939.9398896850325
